State,District,Category,Type,Year,Crimes,Population,Area_SqKm,Density_Per_SqKm,Crime_Rate_Per_100k,Median_Income_RM,Relative_Poverty_Pct,Unemployment_Pct,Gini_Coefficient,Socioeconomic_Risk_Score
Selangor,Sg. Buloh,property,break_in,2020,166,,,,,,,,,
Selangor,Sg. Buloh,property,theft_other,2016,333,,,,,,,,,
Selangor,Sg. Buloh,property,theft_other,2017,280,,,,,,,,,
Selangor,Sg. Buloh,property,theft_other,2018,264,,,,,,,,,
Selangor,Sg. Buloh,property,theft_other,2019,196,,,,,,,,,
Selangor,Sg. Buloh,property,theft_other,2020,100,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_lorry,2016,33,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_lorry,2017,39,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_lorry,2018,21,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_lorry,2019,23,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_lorry,2020,10,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_motorcar,2016,105,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_motorcar,2017,91,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_motorcar,2018,64,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_motorcar,2019,95,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_motorcar,2020,63,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_motorcycle,2016,457,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_motorcycle,2017,398,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_motorcycle,2018,276,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_motorcycle,2019,237,,,,,,,,,
Selangor,Sg. Buloh,property,theft_vehicle_motorcycle,2020,208,,,,,,,,,
Selangor,Shah Alam,assault,all,2016,280,,,,,,,,,
Selangor,Shah Alam,assault,all,2017,220,,,,,,,,,
Selangor,Shah Alam,assault,all,2018,138,,,,,,,,,
Selangor,Shah Alam,assault,all,2019,156,,,,,,,,,
Selangor,Shah Alam,assault,all,2020,137,,,,,,,,,
Selangor,Shah Alam,assault,all,2021,225,,,,,,,,,
Selangor,Shah Alam,assault,all,2022,144,,,,,,,,,
Selangor,Shah Alam,assault,all,2023,156,,,,,,,,,
Selangor,Shah Alam,assault,causing_injury,2016,48,,,,,,,,,
Selangor,Shah Alam,assault,causing_injury,2017,49,,,,,,,,,
Selangor,Shah Alam,assault,causing_injury,2018,28,,,,,,,,,
Selangor,Shah Alam,assault,causing_injury,2019,34,,,,,,,,,
Selangor,Shah Alam,assault,causing_injury,2020,49,,,,,,,,,
Selangor,Shah Alam,assault,causing_injury,2021,47,,,,,,,,,
Selangor,Shah Alam,assault,causing_injury,2022,30,,,,,,,,,
Selangor,Shah Alam,assault,causing_injury,2023,54,,,,,,,,,
Selangor,Shah Alam,assault,murder,2016,8,,,,,,,,,
Selangor,Shah Alam,assault,murder,2017,6,,,,,,,,,
Selangor,Shah Alam,assault,murder,2018,4,,,,,,,,,
Selangor,Shah Alam,assault,murder,2019,8,,,,,,,,,
Selangor,Shah Alam,assault,murder,2020,4,,,,,,,,,
Selangor,Shah Alam,assault,murder,2021,10,,,,,,,,,
Selangor,Shah Alam,assault,murder,2022,6,,,,,,,,,
Selangor,Shah Alam,assault,murder,2023,3,,,,,,,,,
Selangor,Shah Alam,assault,rape,2016,7,,,,,,,,,
Selangor,Shah Alam,assault,rape,2017,12,,,,,,,,,
Selangor,Shah Alam,assault,rape,2018,8,,,,,,,,,
Selangor,Shah Alam,assault,rape,2019,18,,,,,,,,,
Selangor,Shah Alam,assault,rape,2020,17,,,,,,,,,
Selangor,Shah Alam,assault,rape,2021,17,,,,,,,,,
Selangor,Shah Alam,assault,rape,2022,29,,,,,,,,,
Selangor,Shah Alam,assault,rape,2023,28,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_armed,2016,1,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_armed,2017,1,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_armed,2018,0,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_armed,2019,0,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_armed,2020,0,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_armed,2021,0,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_armed,2022,0,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_armed,2023,2,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_unarmed,2016,180,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_unarmed,2017,128,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_unarmed,2018,74,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_unarmed,2019,77,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_unarmed,2020,18,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_unarmed,2021,99,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_unarmed,2022,50,,,,,,,,,
Selangor,Shah Alam,assault,robbery_gang_unarmed,2023,38,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_armed,2016,0,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_armed,2017,1,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_armed,2018,1,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_armed,2019,0,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_armed,2020,0,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_armed,2021,0,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_armed,2022,1,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_armed,2023,1,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_unarmed,2016,36,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_unarmed,2017,23,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_unarmed,2018,23,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_unarmed,2019,19,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_unarmed,2020,49,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_unarmed,2021,52,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_unarmed,2022,28,,,,,,,,,
Selangor,Shah Alam,assault,robbery_solo_unarmed,2023,30,,,,,,,,,
Selangor,Shah Alam,property,all,2016,1624,,,,,,,,,
Selangor,Shah Alam,property,all,2017,1391,,,,,,,,,
Selangor,Shah Alam,property,all,2018,1261,,,,,,,,,
Selangor,Shah Alam,property,all,2019,956,,,,,,,,,
Selangor,Shah Alam,property,all,2020,729,,,,,,,,,
Selangor,Shah Alam,property,all,2021,628,,,,,,,,,
Selangor,Shah Alam,property,all,2022,638,,,,,,,,,
Selangor,Shah Alam,property,all,2023,636,,,,,,,,,
Selangor,Shah Alam,property,break_in,2016,166,,,,,,,,,
Selangor,Shah Alam,property,break_in,2017,92,,,,,,,,,
Selangor,Shah Alam,property,break_in,2018,105,,,,,,,,,
Selangor,Shah Alam,property,break_in,2019,146,,,,,,,,,
Selangor,Shah Alam,property,break_in,2020,130,,,,,,,,,
Selangor,Shah Alam,property,break_in,2021,149,,,,,,,,,
Selangor,Shah Alam,property,break_in,2022,90,,,,,,,,,
Selangor,Shah Alam,property,break_in,2023,119,,,,,,,,,
Selangor,Shah Alam,property,theft_other,2016,219,,,,,,,,,
Selangor,Shah Alam,property,theft_other,2017,165,,,,,,,,,
Selangor,Shah Alam,property,theft_other,2018,182,,,,,,,,,
Selangor,Shah Alam,property,theft_other,2019,200,,,,,,,,,
Selangor,Shah Alam,property,theft_other,2020,139,,,,,,,,,
Selangor,Shah Alam,property,theft_other,2021,180,,,,,,,,,
Selangor,Shah Alam,property,theft_other,2022,123,,,,,,,,,
Selangor,Shah Alam,property,theft_other,2023,154,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_lorry,2016,134,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_lorry,2017,99,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_lorry,2018,85,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_lorry,2019,57,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_lorry,2020,31,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_lorry,2021,43,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_lorry,2022,35,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_lorry,2023,50,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcar,2016,258,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcar,2017,184,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcar,2018,160,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcar,2019,117,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcar,2020,85,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcar,2021,47,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcar,2022,86,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcar,2023,65,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2016,847,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2017,851,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2018,729,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2019,436,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2020,344,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2021,209,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2022,304,,,,,,,,,
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2023,248,,,,,,,,,
Selangor,Subang Jaya,assault,all,2016,370,,,,,,,,,
Selangor,Subang Jaya,assault,all,2017,278,,,,,,,,,
Selangor,Subang Jaya,assault,all,2018,245,,,,,,,,,
Selangor,Subang Jaya,assault,all,2019,245,,,,,,,,,
Selangor,Subang Jaya,assault,all,2020,290,,,,,,,,,
Selangor,Subang Jaya,assault,all,2021,205,,,,,,,,,
Selangor,Subang Jaya,assault,all,2022,157,,,,,,,,,
Selangor,Subang Jaya,assault,all,2023,170,,,,,,,,,
Selangor,Subang Jaya,assault,causing_injury,2016,54,,,,,,,,,
Selangor,Subang Jaya,assault,causing_injury,2017,63,,,,,,,,,
Selangor,Subang Jaya,assault,causing_injury,2018,56,,,,,,,,,
Selangor,Subang Jaya,assault,causing_injury,2019,46,,,,,,,,,
Selangor,Subang Jaya,assault,causing_injury,2020,43,,,,,,,,,
Selangor,Subang Jaya,assault,causing_injury,2021,56,,,,,,,,,
Selangor,Subang Jaya,assault,causing_injury,2022,34,,,,,,,,,
Selangor,Subang Jaya,assault,causing_injury,2023,30,,,,,,,,,
Selangor,Subang Jaya,assault,murder,2016,6,,,,,,,,,
Selangor,Subang Jaya,assault,murder,2017,6,,,,,,,,,
Selangor,Subang Jaya,assault,murder,2018,5,,,,,,,,,
Selangor,Subang Jaya,assault,murder,2019,0,,,,,,,,,
Selangor,Subang Jaya,assault,murder,2020,7,,,,,,,,,
Selangor,Subang Jaya,assault,murder,2021,3,,,,,,,,,
Selangor,Subang Jaya,assault,murder,2022,3,,,,,,,,,
Selangor,Subang Jaya,assault,murder,2023,6,,,,,,,,,
Selangor,Subang Jaya,assault,rape,2016,27,,,,,,,,,
Selangor,Subang Jaya,assault,rape,2017,17,,,,,,,,,
Selangor,Subang Jaya,assault,rape,2018,20,,,,,,,,,
Selangor,Subang Jaya,assault,rape,2019,25,,,,,,,,,
Selangor,Subang Jaya,assault,rape,2020,20,,,,,,,,,
Selangor,Subang Jaya,assault,rape,2021,12,,,,,,,,,
Selangor,Subang Jaya,assault,rape,2022,17,,,,,,,,,
Selangor,Subang Jaya,assault,rape,2023,17,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_armed,2016,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_armed,2017,1,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_armed,2018,4,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_armed,2019,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_armed,2020,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_armed,2021,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_armed,2022,1,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_armed,2023,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2016,231,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2017,149,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2018,120,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2019,119,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2020,107,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2021,60,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2022,40,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2023,50,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_armed,2016,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_armed,2017,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_armed,2018,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_armed,2019,2,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_armed,2020,1,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_armed,2021,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_armed,2022,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_armed,2023,0,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2016,52,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2017,42,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2018,40,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2019,53,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2020,112,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2021,74,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2022,62,,,,,,,,,
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2023,67,,,,,,,,,
Selangor,Subang Jaya,property,all,2016,1707,,,,,,,,,
Selangor,Subang Jaya,property,all,2017,1187,,,,,,,,,
Selangor,Subang Jaya,property,all,2018,993,,,,,,,,,
Selangor,Subang Jaya,property,all,2019,871,,,,,,,,,
Selangor,Subang Jaya,property,all,2020,774,,,,,,,,,
Selangor,Subang Jaya,property,all,2021,571,,,,,,,,,
Selangor,Subang Jaya,property,all,2022,620,,,,,,,,,
Selangor,Subang Jaya,property,all,2023,716,,,,,,,,,
Selangor,Subang Jaya,property,break_in,2016,439,,,,,,,,,
Selangor,Subang Jaya,property,break_in,2017,289,,,,,,,,,
Selangor,Subang Jaya,property,break_in,2018,207,,,,,,,,,
Selangor,Subang Jaya,property,break_in,2019,158,,,,,,,,,
Selangor,Subang Jaya,property,break_in,2020,168,,,,,,,,,
Selangor,Subang Jaya,property,break_in,2021,127,,,,,,,,,
Selangor,Subang Jaya,property,break_in,2022,123,,,,,,,,,
Selangor,Subang Jaya,property,break_in,2023,203,,,,,,,,,
Selangor,Subang Jaya,property,theft_other,2016,513,,,,,,,,,
Selangor,Subang Jaya,property,theft_other,2017,308,,,,,,,,,
Selangor,Subang Jaya,property,theft_other,2018,285,,,,,,,,,
Selangor,Subang Jaya,property,theft_other,2019,234,,,,,,,,,
Selangor,Subang Jaya,property,theft_other,2020,279,,,,,,,,,
Selangor,Subang Jaya,property,theft_other,2021,242,,,,,,,,,
Selangor,Subang Jaya,property,theft_other,2022,240,,,,,,,,,
Selangor,Subang Jaya,property,theft_other,2023,282,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_lorry,2016,165,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_lorry,2017,88,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_lorry,2018,69,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_lorry,2019,67,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_lorry,2020,23,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_lorry,2021,20,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_lorry,2022,21,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_lorry,2023,16,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2016,205,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2017,149,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2018,142,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2019,148,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2020,103,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2021,62,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2022,67,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2023,74,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2016,385,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2017,353,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2018,290,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2019,264,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2020,201,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2021,120,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2022,169,,,,,,,,,
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2023,141,,,,,,,,,
Selangor,Sungai Buloh,assault,all,2021,119,,,,,,,,,
Selangor,Sungai Buloh,assault,all,2022,124,,,,,,,,,
Selangor,Sungai Buloh,assault,all,2023,136,,,,,,,,,
Selangor,Sungai Buloh,assault,causing_injury,2021,33,,,,,,,,,
Selangor,Sungai Buloh,assault,causing_injury,2022,35,,,,,,,,,
Selangor,Sungai Buloh,assault,causing_injury,2023,37,,,,,,,,,
Selangor,Sungai Buloh,assault,murder,2021,5,,,,,,,,,
Selangor,Sungai Buloh,assault,murder,2022,2,,,,,,,,,
Selangor,Sungai Buloh,assault,murder,2023,3,,,,,,,,,
Selangor,Sungai Buloh,assault,rape,2021,13,,,,,,,,,
Selangor,Sungai Buloh,assault,rape,2022,24,,,,,,,,,
Selangor,Sungai Buloh,assault,rape,2023,20,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_gang_armed,2021,0,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_gang_armed,2022,2,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_gang_armed,2023,4,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_gang_unarmed,2021,43,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_gang_unarmed,2022,34,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_gang_unarmed,2023,45,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_solo_armed,2021,0,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_solo_armed,2022,1,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_solo_armed,2023,1,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_solo_unarmed,2021,25,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_solo_unarmed,2022,26,,,,,,,,,
Selangor,Sungai Buloh,assault,robbery_solo_unarmed,2023,26,,,,,,,,,
Selangor,Sungai Buloh,property,all,2021,505,,,,,,,,,
Selangor,Sungai Buloh,property,all,2022,483,,,,,,,,,
Selangor,Sungai Buloh,property,all,2023,559,,,,,,,,,
Selangor,Sungai Buloh,property,break_in,2021,114,,,,,,,,,
Selangor,Sungai Buloh,property,break_in,2022,123,,,,,,,,,
Selangor,Sungai Buloh,property,break_in,2023,188,,,,,,,,,
Selangor,Sungai Buloh,property,theft_other,2021,215,,,,,,,,,
Selangor,Sungai Buloh,property,theft_other,2022,176,,,,,,,,,
Selangor,Sungai Buloh,property,theft_other,2023,147,,,,,,,,,
Selangor,Sungai Buloh,property,theft_vehicle_lorry,2021,17,,,,,,,,,
Selangor,Sungai Buloh,property,theft_vehicle_lorry,2022,16,,,,,,,,,
Selangor,Sungai Buloh,property,theft_vehicle_lorry,2023,14,,,,,,,,,
Selangor,Sungai Buloh,property,theft_vehicle_motorcar,2021,57,,,,,,,,,
Selangor,Sungai Buloh,property,theft_vehicle_motorcar,2022,27,,,,,,,,,
Selangor,Sungai Buloh,property,theft_vehicle_motorcar,2023,39,,,,,,,,,
Selangor,Sungai Buloh,property,theft_vehicle_motorcycle,2021,102,,,,,,,,,
Selangor,Sungai Buloh,property,theft_vehicle_motorcycle,2022,141,,,,,,,,,
Selangor,Sungai Buloh,property,theft_vehicle_motorcycle,2023,171,,,,,,,,,
Terengganu,All,assault,all,2016,407,9182200,13009.8,705.8,4.4,4694,10.2,,0.328,4.6
Terengganu,All,assault,all,2017,354,9182200,13009.8,705.8,3.9,4694,10.2,,0.328,4.6
Terengganu,All,assault,all,2018,291,9182200,13009.8,705.8,3.2,4694,10.2,,0.328,4.6
Terengganu,All,assault,all,2019,293,9182200,13009.8,705.8,3.2,5545,8.2,,0.335,4.2
Terengganu,All,assault,all,2020,278,9182200,13009.8,705.8,3.0,4790,10.7,,0.335,4.7
Terengganu,All,assault,all,2021,224,9182200,13009.8,705.8,2.4,4790,10.7,,0.335,4.7
Terengganu,All,assault,all,2022,223,9182200,13009.8,705.8,2.4,5878,6.9,,0.326,3.9
Terengganu,All,assault,all,2023,247,9182200,13009.8,705.8,2.7,5878,6.9,,0.326,3.9
Terengganu,All,assault,causing_injury,2016,167,9182200,13009.8,705.8,1.8,4694,10.2,,0.328,4.6
Terengganu,All,assault,causing_injury,2017,130,9182200,13009.8,705.8,1.4,4694,10.2,,0.328,4.6
Terengganu,All,assault,causing_injury,2018,124,9182200,13009.8,705.8,1.4,4694,10.2,,0.328,4.6
Terengganu,All,assault,causing_injury,2019,118,9182200,13009.8,705.8,1.3,5545,8.2,,0.335,4.2
Terengganu,All,assault,causing_injury,2020,118,9182200,13009.8,705.8,1.3,4790,10.7,,0.335,4.7
Terengganu,All,assault,causing_injury,2021,101,9182200,13009.8,705.8,1.1,4790,10.7,,0.335,4.7
Terengganu,All,assault,causing_injury,2022,102,9182200,13009.8,705.8,1.1,5878,6.9,,0.326,3.9
Terengganu,All,assault,causing_injury,2023,111,9182200,13009.8,705.8,1.2,5878,6.9,,0.326,3.9
Terengganu,All,assault,murder,2016,11,9182200,13009.8,705.8,0.1,4694,10.2,,0.328,4.6
Terengganu,All,assault,murder,2017,5,9182200,13009.8,705.8,0.1,4694,10.2,,0.328,4.6
Terengganu,All,assault,murder,2018,2,9182200,13009.8,705.8,0.0,4694,10.2,,0.328,4.6
Terengganu,All,assault,murder,2019,1,9182200,13009.8,705.8,0.0,5545,8.2,,0.335,4.2
Terengganu,All,assault,murder,2020,3,9182200,13009.8,705.8,0.0,4790,10.7,,0.335,4.7
Terengganu,All,assault,murder,2021,4,9182200,13009.8,705.8,0.0,4790,10.7,,0.335,4.7
Terengganu,All,assault,murder,2022,4,9182200,13009.8,705.8,0.0,5878,6.9,,0.326,3.9
Terengganu,All,assault,murder,2023,6,9182200,13009.8,705.8,0.1,5878,6.9,,0.326,3.9
Terengganu,All,assault,rape,2016,81,9182200,13009.8,705.8,0.9,4694,10.2,,0.328,4.6
Terengganu,All,assault,rape,2017,64,9182200,13009.8,705.8,0.7,4694,10.2,,0.328,4.6
Terengganu,All,assault,rape,2018,63,9182200,13009.8,705.8,0.7,4694,10.2,,0.328,4.6
Terengganu,All,assault,rape,2019,80,9182200,13009.8,705.8,0.9,5545,8.2,,0.335,4.2
Terengganu,All,assault,rape,2020,64,9182200,13009.8,705.8,0.7,4790,10.7,,0.335,4.7
Terengganu,All,assault,rape,2021,68,9182200,13009.8,705.8,0.7,4790,10.7,,0.335,4.7
Terengganu,All,assault,rape,2022,66,9182200,13009.8,705.8,0.7,5878,6.9,,0.326,3.9
Terengganu,All,assault,rape,2023,86,9182200,13009.8,705.8,0.9,5878,6.9,,0.326,3.9
Terengganu,All,assault,robbery_gang_armed,2016,0,9182200,13009.8,705.8,0.0,4694,10.2,,0.328,4.6
Terengganu,All,assault,robbery_gang_armed,2017,0,9182200,13009.8,705.8,0.0,4694,10.2,,0.328,4.6
Terengganu,All,assault,robbery_gang_armed,2018,1,9182200,13009.8,705.8,0.0,4694,10.2,,0.328,4.6
Terengganu,All,assault,robbery_gang_armed,2019,0,9182200,13009.8,705.8,0.0,5545,8.2,,0.335,4.2
Terengganu,All,assault,robbery_gang_armed,2020,0,9182200,13009.8,705.8,0.0,4790,10.7,,0.335,4.7
Terengganu,All,assault,robbery_gang_armed,2021,0,9182200,13009.8,705.8,0.0,4790,10.7,,0.335,4.7
Terengganu,All,assault,robbery_gang_armed,2022,1,9182200,13009.8,705.8,0.0,5878,6.9,,0.326,3.9
Terengganu,All,assault,robbery_gang_armed,2023,0,9182200,13009.8,705.8,0.0,5878,6.9,,0.326,3.9
Terengganu,All,assault,robbery_gang_unarmed,2016,88,9182200,13009.8,705.8,1.0,4694,10.2,,0.328,4.6
Terengganu,All,assault,robbery_gang_unarmed,2017,79,9182200,13009.8,705.8,0.9,4694,10.2,,0.328,4.6
Terengganu,All,assault,robbery_gang_unarmed,2018,58,9182200,13009.8,705.8,0.6,4694,10.2,,0.328,4.6
Terengganu,All,assault,robbery_gang_unarmed,2019,50,9182200,13009.8,705.8,0.5,5545,8.2,,0.335,4.2
Terengganu,All,assault,robbery_gang_unarmed,2020,41,9182200,13009.8,705.8,0.4,4790,10.7,,0.335,4.7
Terengganu,All,assault,robbery_gang_unarmed,2021,22,9182200,13009.8,705.8,0.2,4790,10.7,,0.335,4.7
Terengganu,All,assault,robbery_gang_unarmed,2022,24,9182200,13009.8,705.8,0.3,5878,6.9,,0.326,3.9
Terengganu,All,assault,robbery_gang_unarmed,2023,25,9182200,13009.8,705.8,0.3,5878,6.9,,0.326,3.9
Terengganu,All,assault,robbery_solo_armed,2016,1,9182200,13009.8,705.8,0.0,4694,10.2,,0.328,4.6
Terengganu,All,assault,robbery_solo_armed,2017,0,9182200,13009.8,705.8,0.0,4694,10.2,,0.328,4.6
Terengganu,All,assault,robbery_solo_armed,2018,1,9182200,13009.8,705.8,0.0,4694,10.2,,0.328,4.6
Terengganu,All,assault,robbery_solo_armed,2019,0,9182200,13009.8,705.8,0.0,5545,8.2,,0.335,4.2
Terengganu,All,assault,robbery_solo_armed,2020,0,9182200,13009.8,705.8,0.0,4790,10.7,,0.335,4.7
Terengganu,All,assault,robbery_solo_armed,2021,1,9182200,13009.8,705.8,0.0,4790,10.7,,0.335,4.7
Terengganu,All,assault,robbery_solo_armed,2022,1,9182200,13009.8,705.8,0.0,5878,6.9,,0.326,3.9
Terengganu,All,assault,robbery_solo_armed,2023,1,9182200,13009.8,705.8,0.0,5878,6.9,,0.326,3.9
Terengganu,All,assault,robbery_solo_unarmed,2016,59,9182200,13009.8,705.8,0.6,4694,10.2,,0.328,4.6
